--- 2026-05-08_06-00-01 ---
jkim234 50.9928GB
jhwang24 21.6298GB
sfang6 9.64407GB
root 0.967575GB
gdm 0.307209GB
pcp 0.0420761GB
kbae2 0.0363464GB
polkitd 0.0282555GB
colord 0.00766373GB
dbus 0.00567627GB
daemon 0.00409317GB
avahi 0.00402451GB
rpc 0.00343704GB
chrony 0.00326538GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

