--- 2026-07-25_22-00-01 ---
kbae2 33.92GB
rtkit 9.53674e-05GB
sfang6 6.05478GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.418247GB
gdm 0.115997GB
pcp 0.0604782GB
jhwang24 0.0254364GB
iansari2 0.0094223GB
polkitd 0.00710297GB
dbus 0.00306702GB
colord 0.000759125GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

