--- 2026-06-29_14-00-02 ---
libstor+ 9.15527e-05GB
sfang6 4.21273GB
kbae2 1.53733GB
jkim234 0.708775GB
root 0.551243GB
gdm 0.130428GB
pcp 0.0584106GB
jhwang24 0.0364494GB
polkitd 0.0156517GB
iansari2 0.015213GB
dbus 0.00473404GB
chrony 0.00198746GB
avahi 0.00195694GB
daemon 0.00102615GB
rtkit 0.000759125GB
rpc 0.000350952GB
colord 0.000209808GB
dnsmasq 0.000106812GB

