--- 2026-07-28_07-00-03 ---
kbae2 36.4281GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
sfang6 3.06691GB
libstor+ 1.14441e-05GB
root 0.457058GB
jkim234 0.31673GB
gdm 0.116959GB
pcp 0.0308838GB
jhwang24 0.024334GB
iansari2 0.0108032GB
polkitd 0.0100517GB
dbus 0.00309372GB
colord 0.000751495GB
avahi 0.000549316GB
chrony 0.000526428GB
daemon 0.000209808GB
rpc 0GB

