--- 2026-07-20_08-00-01 ---
kbae2 25.3185GB
jhwang24 7.41255GB
dnsmasq 2.67029e-05GB
sfang6 2.37651GB
libstor+ 1.14441e-05GB
root 0.346127GB
gdm 0.208004GB
pcp 0.119263GB
polkitd 0.0121803GB
iansari2 0.00710678GB
jkim234 0.00538635GB
dbus 0.00404739GB
colord 0.00275803GB
chrony 0.000686646GB
rtkit 0.000621796GB
avahi 0.000476837GB
daemon 0.000305176GB
rpc 0GB

