--- 2025-11-20_13-00-02 ---
jkim234 1.01484GB
root 1.00901GB
gdm 0.691746GB
sfang6 0.0637321GB
pcp 0.0567055GB
iansari2 0.0393181GB
kbae2 0.0350571GB
polkitd 0.0325699GB
colord 0.0133247GB
dbus 0.00728226GB
daemon 0.00675583GB
rpc 0.00537109GB
avahi 0.00494385GB
chrony 0.00437164GB
rtkit 0.00335693GB
dnsmasq 0.00269318GB
libstor+ 0.00191116GB

