--- 2026-06-21_08-00-01 ---
sfang6 13.3732GB
libstor+ 9.15527e-05GB
jkim234 5.87158GB
root 0.771107GB
gdm 0.153339GB
kbae2 0.0492439GB
iansari2 0.0336685GB
pcp 0.033493GB
polkitd 0.0307159GB
dbus 0.00510025GB
chrony 0.00246429GB
avahi 0.00208282GB
daemon 0.00103378GB
rtkit 0.000865936GB
rpc 0.000350952GB
colord 0.000209808GB
dnsmasq 0.000110626GB

