--- 2026-01-20_14-00-02 ---
jkim234 2.84357GB
root 1.11929GB
gdm 0.6087GB
pcp 0.0606804GB
polkitd 0.0364799GB
kbae2 0.0352974GB
colord 0.01437GB
dbus 0.00748444GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

