--- 2026-05-08_02-00-01 ---
jkim234 63.1951GB
sfang6 10.0933GB
jhwang24 6.16986GB
root 0.973969GB
gdm 0.30846GB
kbae2 0.0367393GB
pcp 0.0298958GB
polkitd 0.0284653GB
colord 0.00770187GB
dbus 0.00567627GB
daemon 0.00409317GB
avahi 0.00402451GB
rpc 0.00343704GB
chrony 0.00328827GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

