--- 2025-11-14_19-00-02 ---
jkim234 6.27057GB
jhwang24 5.03179GB
iansari2 2.50471GB
root 0.721107GB
gdm 0.135448GB
kbae2 0.107464GB
pcp 0.0626602GB
polkitd 0.0246162GB
dbus 0.00466919GB
colord 0.00189209GB
avahi 0.00174332GB
chrony 0.00162125GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

