--- 2025-11-08_14-00-03 ---
sfang6 9.9959GB
jkim234 6.46452GB
jhwang24 3.33106GB
iansari2 1.93319GB
root 0.897728GB
gdm 0.42009GB
pcp 0.066124GB
kbae2 0.0345955GB
polkitd 0.0261192GB
colord 0.00989151GB
dbus 0.00642776GB
daemon 0.00576782GB
rpc 0.00522232GB
avahi 0.0038147GB
chrony 0.00379562GB
rtkit 0.00338364GB
dnsmasq 0.00221252GB
libstor+ 0.00186539GB

