--- 2026-08-18_15-00-01 ---
kbae2 52.9202GB
jkim234 3.88892GB
libstor+ 1.14441e-05GB
root 0.497452GB
gdm 0.144291GB
pcp 0.0541039GB
sfang6 0.0110817GB
polkitd 0.00988007GB
iansari2 0.00923157GB
jhwang24 0.00389481GB
dbus 0.00314713GB
chrony 0.00192261GB
avahi 0.00106049GB
colord 0.000679016GB
rtkit 0.000549316GB
daemon 0.000209808GB
dnsmasq 0.000156403GB
rpc 0GB

