--- 2026-03-28_06-00-02 ---
kbae2 2.8525GB
jkim234 2.56327GB
root 0.93956GB
gdm 0.526604GB
pcp 0.047081GB
polkitd 0.0389481GB
colord 0.0118904GB
dbus 0.00756073GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

