--- 2026-08-05_18-00-02 ---
kbae2 35.7967GB
dnsmasq 4.95911e-05GB
jkim234 1.25255GB
libstor+ 1.14441e-05GB
root 0.553864GB
gdm 0.118675GB
pcp 0.0528831GB
sfang6 0.0220985GB
iansari2 0.0134811GB
polkitd 0.0107689GB
jhwang24 0.0079155GB
dbus 0.00311661GB
avahi 0.00106049GB
colord 0.000740051GB
rtkit 0.00056076GB
chrony 0.000450134GB
daemon 0.000209808GB
rpc 0GB

