--- 2025-10-24_18-00-02 ---
sfang6 79.1022GB
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.319069GB
gdm 0.121078GB
pcp 0.0365334GB
kbae2 0.0344505GB
polkitd 0.0166931GB
jhwang24 0.0068512GB
gsgatlin 0.00654221GB
dbus 0.00331497GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.00019455GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

