--- 2026-06-30_10-00-02 ---
libstor+ 9.15527e-05GB
sfang6 5.07056GB
kbae2 2.43876GB
jkim234 0.736092GB
root 0.515415GB
gdm 0.124287GB
pcp 0.0421333GB
jhwang24 0.0402527GB
polkitd 0.0176315GB
iansari2 0.0155449GB
dbus 0.00392532GB
chrony 0.00203323GB
daemon 0.000980377GB
avahi 0.000652313GB
rpc 0.000350952GB
rtkit 0.000209808GB
colord 0.000209808GB
dnsmasq 0.000106812GB

