--- 2026-07-19_22-00-01 ---
kbae2 38.3007GB
dnsmasq 9.53674e-05GB
sfang6 6.09141GB
libstor+ 1.14441e-05GB
root 0.439903GB
gdm 0.218731GB
pcp 0.0637665GB
iansari2 0.0107536GB
polkitd 0.00994492GB
jhwang24 0.00954819GB
jkim234 0.00437927GB
dbus 0.00403214GB
colord 0.0027771GB
chrony 0.000831604GB
rtkit 0.000621796GB
avahi 0.000480652GB
daemon 0.000305176GB
rpc 0GB

