--- 2025-11-11_18-00-02 ---
sfang6 7.64726GB
iansari2 4.57953GB
jkim234 1.68404GB
root 0.484833GB
gdm 0.137302GB
pcp 0.0580101GB
kbae2 0.0346031GB
polkitd 0.0232697GB
jhwang24 0.0115471GB
dbus 0.00351715GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

