--- 2026-07-10_02-00-01 ---
kbae2 19.9877GB
libstor+ 9.15527e-05GB
jkim234 3.50373GB
root 0.54438GB
gdm 0.119717GB
sfang6 0.0312538GB
pcp 0.0219536GB
polkitd 0.010025GB
iansari2 0.00958252GB
dbus 0.00350952GB
chrony 0.00148392GB
avahi 0.00135803GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

