--- 2026-01-19_21-00-01 ---
sfang6 35.69GB
jkim234 6.45563GB
root 1.13072GB
gdm 0.607967GB
pcp 0.0737877GB
polkitd 0.0360565GB
kbae2 0.035511GB
colord 0.01437GB
dbus 0.00746918GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

