--- 2026-08-28_09-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.16014GB
root 0.563583GB
jhwang24 0.560921GB
gdm 0.141613GB
kbae2 0.038063GB
pcp 0.0361366GB
iansari2 0.0275688GB
polkitd 0.0186539GB
tgu4 0.0169525GB
sfang6 0.015564GB
dbus 0.00391006GB
chrony 0.00217438GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

