--- 2026-03-23_19-00-03 ---
jkim234 2.01418GB
root 0.845039GB
gdm 0.537701GB
pcp 0.0676918GB
kbae2 0.0352859GB
polkitd 0.0323524GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

