--- 2026-08-10_20-00-01 ---
kbae2 50.8014GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.527557GB
jkim234 0.46806GB
gdm 0.110538GB
pcp 0.0578651GB
sfang6 0.016098GB
iansari2 0.0104485GB
polkitd 0.010067GB
jhwang24 0.00608826GB
dbus 0.00308609GB
avahi 0.00106049GB
colord 0.000682831GB
rtkit 0.000556946GB
chrony 0.000305176GB
daemon 0.000209808GB
rpc 0GB

