--- 2026-07-12_04-00-01 ---
kbae2 38.0974GB
libstor+ 9.15527e-05GB
jkim234 1.15775GB
root 0.563709GB
gdm 0.140064GB
sfang6 0.0275764GB
pcp 0.0249519GB
polkitd 0.010479GB
iansari2 0.00948334GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

