--- 2026-01-23_02-00-02 ---
jkim234 9.16441GB
root 1.14301GB
gdm 0.608856GB
polkitd 0.0390854GB
pcp 0.0386276GB
kbae2 0.0349846GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

