--- 2026-02-02_19-00-02 ---
kbae2 3.46396GB
jkim234 1.87223GB
root 0.857258GB
gdm 0.321926GB
pcp 0.0661163GB
sfang6 0.062706GB
polkitd 0.0285645GB
colord 0.00842667GB
dbus 0.00709534GB
chrony 0.00486755GB
daemon 0.00479507GB
avahi 0.00469971GB
rpc 0.00431061GB
rtkit 0.0032959GB
dnsmasq 0.00218582GB
libstor+ 0.00175858GB

