--- 2025-10-12_21-00-02 ---
sfang6 10.8624GB
root 0.63319GB
gdm 0.183758GB
pcp 0.0592957GB
kbae2 0.0346527GB
polkitd 0.0245972GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

