--- 2026-07-21_13-00-02 ---
kbae2 26.1631GB
sfang6 19.0575GB
jhwang24 6.85403GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.449825GB
gdm 0.139942GB
pcp 0.081646GB
iansari2 0.0107689GB
polkitd 0.00651169GB
dbus 0.00321579GB
colord 0.001297GB
chrony 0.000854492GB
avahi 0.000759125GB
daemon 0.000274658GB
rpc 0GB
dnsmasq 0GB

