--- 2025-11-10_00-00-02 ---
sfang6 3.77172GB
iansari2 1.68858GB
root 0.693218GB
gdm 0.171577GB
kbae2 0.0349617GB
pcp 0.0275764GB
polkitd 0.022213GB
jhwang24 0.0135803GB
dbus 0.00394058GB
colord 0.0019455GB
chrony 0.00133514GB
daemon 0.00107956GB
avahi 0.000823975GB
rtkit 0.000766754GB
rpc 0.000545502GB
dnsmasq 0.000354767GB
libstor+ 0.000144958GB

