--- 2026-03-29_17-00-01 ---
jkim234 5.07988GB
kbae2 2.12218GB
root 0.943085GB
gdm 0.52113GB
pcp 0.0662079GB
polkitd 0.0388908GB
colord 0.0118141GB
dbus 0.0075531GB
daemon 0.00651932GB
avahi 0.00561142GB
rpc 0.00521851GB
chrony 0.00503159GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

