--- 2026-06-29_16-00-01 ---
libstor+ 9.15527e-05GB
sfang6 4.30829GB
kbae2 2.51618GB
jkim234 0.714012GB
root 0.569241GB
gdm 0.132225GB
pcp 0.0621147GB
jhwang24 0.037468GB
iansari2 0.0164185GB
polkitd 0.0155907GB
dbus 0.00473404GB
chrony 0.00198746GB
avahi 0.00195694GB
daemon 0.00102615GB
rtkit 0.000759125GB
rpc 0.000350952GB
colord 0.000209808GB
dnsmasq 0.000106812GB

