--- 2026-07-18_14-00-02 ---
kbae2 26.7089GB
jhwang24 5.94702GB
sfang6 5.54981GB
rtkit 2.28882e-05GB
libstor+ 1.14441e-05GB
root 0.404133GB
gdm 0.24313GB
jkim234 0.160759GB
pcp 0.0675964GB
iansari2 0.00777435GB
polkitd 0.00769424GB
dbus 0.00391769GB
colord 0.00301743GB
avahi 0.000759125GB
chrony 0.000728607GB
daemon 0.000293732GB
dnsmasq 0.000278473GB
rpc 0GB

