--- 2026-02-05_04-00-03 ---
sfang6 30.467GB
root 0.636616GB
gdm 0.263172GB
kbae2 0.0346336GB
pcp 0.032814GB
polkitd 0.0181999GB
dbus 0.00632477GB
colord 0.00494766GB
chrony 0.00449753GB
daemon 0.00435638GB
avahi 0.00423431GB
rpc 0.0038414GB
rtkit 0.00321198GB
dnsmasq 0.00199509GB
libstor+ 0.0017395GB

