--- 2025-10-03_13-00-01 ---
sfang6 24.1845GB
kbae2 1.19752GB
root 0.672554GB
gdm 0.186253GB
pcp 0.047451GB
jhwang24 0.0382538GB
polkitd 0.0208778GB
dbus 0.00500488GB
avahi 0.00378036GB
colord 0.00362015GB
chrony 0.00279236GB
daemon 0.00257111GB
rtkit 0.00237656GB
rpc 0.00217819GB
dnsmasq 0.00178909GB
libstor+ 0.00166321GB

