--- 2025-10-09_03-00-04 ---
jkim234 38.5443GB
kbae2 11.9556GB
root 0.607773GB
gdm 0.180801GB
pcp 0.0314751GB
sfang6 0.025547GB
polkitd 0.0174789GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

