--- 2026-07-10_09-00-01 ---
kbae2 46.3238GB
libstor+ 9.15527e-05GB
sfang6 5.80885GB
jkim234 4.67233GB
root 0.547607GB
gdm 0.139633GB
pcp 0.0369492GB
polkitd 0.0089035GB
iansari2 0.00880051GB
dbus 0.00349808GB
avahi 0.00134659GB
chrony 0.00123215GB
daemon 0.000835419GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

