--- 2026-07-21_00-00-01 ---
kbae2 18.3053GB
sfang6 9.90863GB
jhwang24 6.88055GB
libstor+ 1.14441e-05GB
root 0.475651GB
gdm 0.187572GB
pcp 0.121708GB
polkitd 0.00933456GB
iansari2 0.00508881GB
dbus 0.0039978GB
colord 0.00233841GB
chrony 0.00156403GB
avahi 0.00123978GB
daemon 0.000392914GB
rtkit 0.000263214GB
rpc 0GB
dnsmasq 0GB

