--- 2026-07-10_11-00-01 ---
kbae2 43.409GB
libstor+ 9.15527e-05GB
sfang6 6.96498GB
jkim234 0.976597GB
root 0.563229GB
gdm 0.142487GB
pcp 0.0406876GB
polkitd 0.0089035GB
iansari2 0.00880051GB
dbus 0.00349808GB
avahi 0.00134659GB
chrony 0.00123215GB
daemon 0.000835419GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

