--- 2026-07-26_08-00-01 ---
kbae2 35.4627GB
sfang6 12.5357GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.429607GB
gdm 0.115726GB
pcp 0.0325089GB
jhwang24 0.0251656GB
iansari2 0.0109367GB
polkitd 0.00704193GB
dbus 0.00306702GB
colord 0.00075531GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

