--- 2026-08-25_23-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
kbae2 4.28529GB
colord 3.8147e-06GB
jkim234 1.05336GB
root 0.412136GB
gdm 0.115097GB
pcp 0.0404472GB
iansari2 0.0220757GB
tgu4 0.0130501GB
jhwang24 0.00883865GB
sfang6 0.00878906GB
polkitd 0.00431824GB
dbus 0.00361252GB
daemon 0.000431061GB
avahi 0.000354767GB
chrony 0.000221252GB
rtkit 0.000106812GB
rpc 0GB

