--- 2026-07-02_09-00-01 ---
sfang6 48.4976GB
libstor+ 9.15527e-05GB
root 0.514946GB
jkim234 0.514599GB
gdm 0.120296GB
kbae2 0.0631104GB
pcp 0.0348244GB
jhwang24 0.0249634GB
polkitd 0.0126991GB
iansari2 0.00794601GB
dbus 0.00408554GB
chrony 0.00193787GB
daemon 0.000999451GB
avahi 0.000427246GB
rtkit 0.000385284GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

