--- 2026-02-12_22-00-01 ---
sfang6 10.7913GB
root 0.724255GB
gdm 0.24633GB
kbae2 0.0812492GB
pcp 0.0658379GB
polkitd 0.0217781GB
dbus 0.00611877GB
colord 0.00444794GB
chrony 0.00425339GB
avahi 0.00420761GB
daemon 0.00418854GB
rpc 0.00374222GB
rtkit 0.00317764GB
dnsmasq 0.00193024GB
libstor+ 0.00171661GB

