--- 2025-11-13_08-00-02 ---
jkim234 5.96776GB
iansari2 4.10175GB
root 0.569122GB
gdm 0.139542GB
pcp 0.0385933GB
kbae2 0.0345879GB
polkitd 0.0274048GB
jhwang24 0.0114517GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

