--- 2025-10-08_14-00-01 ---
kbae2 13.6668GB
jkim234 1.59266GB
root 0.593246GB
gdm 0.179321GB
pcp 0.0545616GB
sfang6 0.0254021GB
polkitd 0.0193062GB
dbus 0.00482178GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

