--- 2026-08-11_02-00-01 ---
kbae2 54.2366GB
libstor+ 1.14441e-05GB
root 0.488224GB
jkim234 0.333393GB
gdm 0.110027GB
pcp 0.0193367GB
sfang6 0.0158272GB
iansari2 0.0110207GB
jhwang24 0.00889969GB
polkitd 0.00821304GB
dbus 0.00305176GB
chrony 0.00115585GB
avahi 0.00106049GB
colord 0.000682831GB
rtkit 0.000553131GB
dnsmasq 0.00031662GB
daemon 0.000209808GB
rpc 0GB

