--- 2025-12-03_23-00-02 ---
sfang6 27.0791GB
jkim234 1.13136GB
root 0.845814GB
gdm 0.559746GB
pcp 0.0505714GB
polkitd 0.038456GB
kbae2 0.0356026GB
skanumu2 0.0298004GB
colord 0.0105247GB
dbus 0.00709534GB
daemon 0.00604248GB
avahi 0.00505066GB
rpc 0.00458145GB
chrony 0.0042305GB
rtkit 0.00315475GB
dnsmasq 0.00257874GB
libstor+ 0.00188446GB

