--- 2026-09-04_13-00-02 ---
libstor+ 7.62939e-06GB
jkim234 5.51371GB
dnsmasq 4.57764e-05GB
kbae2 4.56042GB
colord 3.8147e-06GB
root 0.648041GB
jhwang24 0.63131GB
gdm 0.139584GB
pcp 0.0513916GB
polkitd 0.0308647GB
iansari2 0.0232239GB
tgu4 0.0148811GB
sfang6 0.0110741GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

