--- 2025-10-28_05-00-02 ---
libstor+ 4.95911e-05GB
iansari2 4.72207GB
dnsmasq 1.52588e-05GB
root 0.642406GB
gdm 0.115238GB
sfang6 0.0375557GB
kbae2 0.0345039GB
polkitd 0.0272598GB
pcp 0.024807GB
gsgatlin 0.016304GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

