--- 2026-08-30_10-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.658825GB
jhwang24 0.638218GB
root 0.575508GB
gdm 0.142445GB
kbae2 0.0377693GB
pcp 0.0356979GB
iansari2 0.0277824GB
polkitd 0.0244904GB
tgu4 0.0170975GB
sfang6 0.0157089GB
dbus 0.00393677GB
chrony 0.00255966GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

