--- 2025-10-09_12-00-01 ---
jkim234 35.0319GB
kbae2 0.791782GB
root 0.613255GB
gdm 0.179665GB
pcp 0.0490189GB
sfang6 0.0255051GB
polkitd 0.0174751GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

