--- 2026-02-13_21-00-01 ---
kbae2 36.9066GB
sfang6 10.8629GB
root 0.828838GB
gdm 0.245045GB
pcp 0.0652122GB
polkitd 0.0211945GB
dbus 0.00605392GB
colord 0.00441742GB
avahi 0.00417709GB
chrony 0.00416183GB
daemon 0.00413132GB
rpc 0.00370407GB
rtkit 0.00314713GB
dnsmasq 0.00192642GB
libstor+ 0.00171661GB

