--- 2026-07-21_23-00-02 ---
sfang6 11.4613GB
kbae2 10.6399GB
jhwang24 6.75089GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.417942GB
gdm 0.133911GB
pcp 0.0887833GB
polkitd 0.00539398GB
iansari2 0.0044632GB
dbus 0.00295258GB
colord 0.000869751GB
avahi 0.00056076GB
chrony 0.000553131GB
daemon 0.000209808GB
rpc 0GB
dnsmasq 0GB

