--- 2026-07-09_02-00-02 ---
sfang6 13.0319GB
libstor+ 9.15527e-05GB
kbae2 2.99188GB
jkim234 2.00445GB
root 0.582214GB
gdm 0.121986GB
pcp 0.0217133GB
iansari2 0.0105553GB
polkitd 0.00556183GB
dbus 0.00359726GB
chrony 0.00152969GB
avahi 0.00136185GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000202179GB
colord 0.000198364GB
dnsmasq 0.000106812GB

