--- 2025-10-20_20-00-02 ---
sfang6 7.16137GB
root 0.590752GB
gdm 0.166504GB
pcp 0.056591GB
kbae2 0.0346832GB
polkitd 0.0263672GB
dbus 0.00444031GB
avahi 0.00323105GB
chrony 0.00218582GB
daemon 0.0020752GB
rtkit 0.00188065GB
rpc 0.00174713GB
dnsmasq 0.00151062GB
libstor+ 0.0014801GB
colord 0.00107574GB

