--- 2026-08-17_04-00-01 ---
kbae2 54.9729GB
jkim234 1.22252GB
libstor+ 1.14441e-05GB
root 0.591969GB
gdm 0.150696GB
pcp 0.0251732GB
sfang6 0.0136337GB
iansari2 0.0129585GB
polkitd 0.011097GB
jhwang24 0.00687408GB
chrony 0.00320816GB
dbus 0.00313568GB
avahi 0.00106049GB
colord 0.000682831GB
rtkit 0.000553131GB
dnsmasq 0.000217438GB
daemon 0.000209808GB
rpc 0GB

