--- 2026-09-04_22-00-01 ---
libstor+ 7.62939e-06GB
jkim234 5.53571GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
root 0.672333GB
jhwang24 0.627583GB
gdm 0.139389GB
kbae2 0.101173GB
pcp 0.0683517GB
polkitd 0.0309029GB
iansari2 0.0220184GB
tgu4 0.0148773GB
sfang6 0.0109901GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

