--- 2026-08-26_08-00-01 ---
libstor+ 7.62939e-06GB
kbae2 6.51133GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.14147GB
root 0.445133GB
gdm 0.119289GB
pcp 0.0355797GB
iansari2 0.0234756GB
tgu4 0.0140648GB
sfang6 0.0124207GB
jhwang24 0.00879669GB
polkitd 0.00544357GB
dbus 0.00368118GB
daemon 0.000431061GB
avahi 0.000354767GB
chrony 0.000221252GB
rtkit 0.000106812GB
rpc 0GB

