--- 2026-01-20_03-00-02 ---
sfang6 35.7172GB
jkim234 2.8426GB
root 1.13578GB
gdm 0.608688GB
pcp 0.0402832GB
polkitd 0.0363235GB
kbae2 0.0349236GB
colord 0.01437GB
dbus 0.00748444GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

