--- 2025-11-12_05-00-02 ---
sfang6 10.1977GB
iansari2 4.64526GB
jkim234 3.84042GB
root 0.554016GB
gdm 0.140736GB
kbae2 0.0349045GB
pcp 0.0331535GB
polkitd 0.0253296GB
jhwang24 0.011528GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

