--- 2025-10-13_09-00-02 ---
sfang6 7.22278GB
root 0.639828GB
gdm 0.183773GB
pcp 0.0383339GB
kbae2 0.03479GB
polkitd 0.0257988GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

