--- 2026-08-08_17-00-01 ---
kbae2 35.6493GB
dnsmasq 4.95911e-05GB
jkim234 1.74139GB
libstor+ 1.14441e-05GB
root 0.559723GB
gdm 0.118786GB
pcp 0.0522957GB
sfang6 0.0212936GB
iansari2 0.0124474GB
polkitd 0.0108185GB
jhwang24 0.00772095GB
dbus 0.00314331GB
avahi 0.00106049GB
colord 0.000740051GB
rtkit 0.00056076GB
chrony 0.000366211GB
daemon 0.000209808GB
rpc 0GB

