--- 2025-10-28_12-00-03 ---
libstor+ 4.95911e-05GB
iansari2 4.77006GB
dnsmasq 1.52588e-05GB
root 0.647648GB
gdm 0.115242GB
asaito2 0.0469894GB
pcp 0.0382729GB
sfang6 0.0375557GB
kbae2 0.0345497GB
polkitd 0.0277596GB
gsgatlin 0.00499725GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

