--- 2026-07-28_18-00-01 ---
sfang6 14.3028GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
jkim234 1.18928GB
libstor+ 1.14441e-05GB
root 0.521954GB
gdm 0.117775GB
pcp 0.0543785GB
kbae2 0.0378342GB
jhwang24 0.0243301GB
iansari2 0.0111389GB
polkitd 0.0105705GB
dbus 0.00318146GB
colord 0.000751495GB
avahi 0.000549316GB
chrony 0.000526428GB
daemon 0.000209808GB
rpc 0GB

