--- 2026-07-22_12-00-01 ---
sfang6 14.4987GB
kbae2 11.743GB
libstor+ 1.14441e-05GB
root 0.41943GB
gdm 0.135597GB
jhwang24 0.0476875GB
pcp 0.0421753GB
polkitd 0.0100098GB
iansari2 0.00972366GB
dbus 0.00295258GB
colord 0.000835419GB
avahi 0.000556946GB
chrony 0.000545502GB
rtkit 0.000408173GB
dnsmasq 0.000274658GB
daemon 0.000209808GB
rpc 0GB

